,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
23,0.2648506164550781,0.1179398381840338,0.001145315170288086,3.5150370586361147e-06,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.4440203562340967,0.47837150127226463,0.4878671775223499,0.4398976982097187,0.471190781049936,0.46426748340990304,0.019014206461207224,103,0.4604086845466156,0.4709450830140485,0.4682615629984051,0.4569515306122449,0.47370098820529166,0.4660535698753212,0.00635605208682739
24,0.29749283790588377,0.08764708312135361,0.0011463642120361328,9.42812095158824e-06,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.4440203562340967,0.46055979643765904,0.46998722860791825,0.4833759590792839,0.4622279129321383,0.46401225114854516,0.012852158083264738,104,0.48148148148148145,0.49201787994891444,0.48740031897926633,0.4700255102040816,0.4765699713101689,0.4814990323847826,0.007764135494569778
25,0.26270055770874023,0.06235433067034376,0.001170206069946289,5.718866100526791e-06,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5114503816793893,0.510178117048346,0.4789272030651341,0.4884910485933504,0.5044814340588989,0.4987238386932108,0.012831259449301332,71,0.5207535121328225,0.5153256704980843,0.49984051036682614,0.5111607142857143,0.504303474657316,0.5102767763881526,0.0074917374732327915
26,0.37307114601135255,0.06504977317310645,0.001172780990600586,4.9623148882857115e-06,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.5063613231552163,0.47455470737913485,0.5019157088122606,0.5,0.49551856594110116,0.4956610515569168,0.011131825608113459,74,0.5118135376756067,0.5201149425287356,0.517384370015949,0.5130739795918368,0.4956965253426841,0.5116166710309624,0.008498241153140526
27,0.37321014404296876,0.10046366981542852,0.0011852741241455077,2.0586778185990316e-05,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.5241730279898219,0.494910941475827,0.5006385696040868,0.5063938618925832,0.5070422535211268,0.5066360387953037,0.009823970666543787,60,0.533205619412516,0.5258620689655172,0.5177033492822967,0.529655612244898,0.5183296142811603,0.5249512528372776,0.006123289216166502
28,0.31597275733947755,0.12287941800323061,0.0011784553527832032,3.2001422377705606e-06,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.5076335877862596,0.5063613231552163,0.5287356321839081,0.5332480818414322,0.5390524967989757,0.5229709035222052,0.013483677291921679,47,0.5207535121328225,0.5421455938697318,0.5505582137161085,0.5392219387755102,0.5521198597386038,0.5409598236465553,0.011219597295271446
29,0.5308992385864257,0.0824614656214424,0.0011741161346435548,7.00090490426367e-06,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.5508905852417303,0.5419847328244275,0.5325670498084292,0.5613810741687979,0.5518565941101152,0.5477284328739153,0.00975511851260742,7,0.5565134099616859,0.5747126436781609,0.5709728867623605,0.5739795918367347,0.5741153968759962,0.5700587858229875,0.00689637576876846
30,0.27157936096191404,0.08432921916729033,0.001182413101196289,5.094799190213425e-06,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.5241730279898219,0.5241730279898219,0.5185185185185185,0.5268542199488491,0.5505761843790012,0.5288412455334355,0.011180120031000895,36,0.5411877394636015,0.5258620689655172,0.5393939393939394,0.5357142857142857,0.5600892572521518,0.5404494581578991,0.01115880521499325
31,0.3154195785522461,0.05930790771730634,0.00119781494140625,6.219024215493438e-06,0.1,"(50, 50)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 11}",0.5470737913486005,0.5190839694656488,0.5274584929757343,0.5460358056265985,0.5480153649167734,0.5375191424196019,0.011964925259977797,25,0.5485312899106003,0.5501277139208174,0.570334928229665,0.5631377551020408,0.5463818935288492,0.5557027161383946,0.009367701671809964
32,0.34800267219543457,0.05648839214050024,0.0011966228485107422,4.121263587252025e-06,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 12}",0.5534351145038168,0.5368956743002544,0.5568326947637292,0.5485933503836317,0.5556978233034571,0.5502807554874937,0.007275622342704127,3,0.5526819923371648,0.5708812260536399,0.5725677830940988,0.5790816326530612,0.5553076187440229,0.5661040505763977,0.010293041026302834
33,0.16516332626342772,0.035634004137606555,0.001232290267944336,9.245165453077215e-05,0.01,"(100,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 2}",0.4491094147582697,0.45038167938931295,0.44189016602809705,0.4424552429667519,0.4647887323943662,0.4497192445125064,0.00825899132327967,115,0.4562579821200511,0.4521072796934866,0.46124401913875596,0.4607780612244898,0.45457443417277654,0.45699235526991194,0.003539995055667631
34,0.10793638229370117,0.0039953197341146855,0.0012518405914306641,8.161379649110982e-05,0.01,"(100,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 3}",0.44274809160305345,0.44529262086513993,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.4461459928534967,0.0019513678774952352,125,0.4521072796934866,0.44891443167305234,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44844415637527585,0.0019685158058692334
35,0.22002806663513183,0.11595935066897813,0.0012055397033691405,2.0712853334266063e-05,0.01,"(100,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 4}",0.4312977099236641,0.4402035623409669,0.4648786717752235,0.42838874680306904,0.4737516005121639,0.4476773864216437,0.018274042218416102,119,0.4508301404853129,0.45146871008939976,0.4740031897926635,0.4499362244897959,0.4807140580172139,0.46139046457487726,0.013218497447270673
36,0.18269267082214355,0.01700855628319907,0.001222848892211914,1.2643829768078043e-05,0.01,"(100,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 5}",0.5012722646310432,0.49872773536895676,0.4929757343550447,0.4744245524296675,0.49167733674775926,0.49183256763654926,0.00938956684842839,80,0.4990421455938697,0.5031928480204342,0.49792663476874005,0.4901147959183674,0.4909148868345553,0.49623826222719336,0.004998275553324197
37,0.2528985500335693,0.08453565683642277,0.001242208480834961,3.599801586244839e-05,0.01,"(100,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 6}",0.4758269720101781,0.4580152671755725,0.4955300127713921,0.5038363171355499,0.49551856594110116,0.4857069933639612,0.016658095825629462,93,0.47988505747126436,0.4578544061302682,0.5046251993620414,0.5019132653061225,0.5065349059611094,0.49016256684616116,0.01878693476582202
38,0.231514310836792,0.07367814700230302,0.0012835979461669922,0.00010846419789014555,0.01,"(100,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 7}",0.5165394402035624,0.4847328244274809,0.4878671775223499,0.47570332480818417,0.5057618437900128,0.4941296579887698,0.014867355513099971,76,0.5213920817369093,0.4990421455938697,0.5074960127591707,0.4955357142857143,0.5071724577621932,0.5061276824275714,0.008925921700429412
39,0.3159793853759766,0.11651173839007277,0.0012293338775634765,2.4097974335657647e-06,0.01,"(100,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 8}",0.5165394402035624,0.5229007633587787,0.5236270753512133,0.5421994884910486,0.5224071702944942,0.5255232261357836,0.008702345530600536,42,0.5367177522349936,0.5357598978288634,0.5524720893141946,0.548469387755102,0.5323557539050048,0.5411549762076318,0.007846015622976526
40,0.3766489505767822,0.13031578173183464,0.0011762619018554688,1.55397710968096e-05,0.01,"(100,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 9}",0.5458015267175572,0.5279898218829516,0.5274584929757343,0.5217391304347826,0.5070422535211268,0.5260336906584993,0.012455636505698496,41,0.5363984674329502,0.5498084291187739,0.5629984051036683,0.5503826530612245,0.5173732865795346,0.5433922482592303,0.01549408828852046
41,0.2447598934173584,0.07490282566037493,0.001201295852661133,4.471619107513865e-05,0.01,"(100,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 10}",0.5458015267175572,0.5267175572519084,0.524904214559387,0.5166240409207161,0.5390524967989757,0.5306278713629403,0.010444742282677985,34,0.5530012771392082,0.541507024265645,0.5496012759170654,0.5169005102040817,0.5390500478163851,0.5400120270684771,0.012633106849499613
